Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Latitude;Longitude;Map Link
"perumahan";"Komplek perumahan";"Tampeng Musara";"278M+82V, Dusun dewal musara, Tampeng Musara, Kec. Kutapanjang, Kabupaten Gayo Lues, Aceh 24655";"Dusun dewal musara, Tampeng Musara, Kec. Kutapanjang, Kabupaten Gayo Lues";"ACEH";"24655";"Indonesia";"";"4.0158545";"97.282555";"https://maps.google.com/?cid=0x0:0x13d50b20fe88b335"
"perumahan";"Rumah Sakit";"Puskesmas Kuta Panjang Kabupaten Gayo Lues";"27CJ+23M, Tampeng Musara, Kec. Kutapanjang, Kabupaten Gayo Lues, Aceh 24655";"Tampeng Musara, Kec. Kutapanjang, Kabupaten Gayo Lues";"ACEH";"24655";"Indonesia";"";"4.0200915";"97.2801701";"https://maps.google.com/?cid=0x0:0x5a1d81a3c1c3939a"
"perumahan";"perumahan";"Pining";"Pining, Kabupaten Gayo Lues, Aceh";"Kabupaten Gayo Lues, Aceh";"ACEH";"";"Indonesia";"";"4.1245522";"97.6656625";"https://maps.google.com/?cid=0x0:0xcd94b36365e06d95"
"perumahan";"Perhimpunan Pengembang Perumahan";"Pining";"4H4Q+896, Pining, Kabupaten Gayo Lues, Aceh 24655";"Pining, Kabupaten Gayo Lues";"ACEH";"24655";"Indonesia";"";"4.1057983";"97.5883757";"https://maps.google.com/?cid=0x0:0x1ee5ca57dc541540"
"perumahan";"Perhimpunan Pengembang Perumahan";"Dusun deret";"4H3Q+V9X, Pining, Kabupaten Gayo Lues, Aceh";"Kabupaten Gayo Lues, Aceh";"ACEH";"";"Indonesia";"";"4.1047356";"97.5884783";"https://maps.google.com/?cid=0x0:0x9687b0aadef62043"
"perumahan";"perumahan";"rumah nasir";"4H4Q+2GG, Pining, Kabupaten Gayo Lues, Aceh";"Kabupaten Gayo Lues, Aceh";"ACEH";"";"Indonesia";"";"4.1050616";"97.5888178";"https://maps.google.com/?cid=0x0:0x303431a84c240312"
"perumahan";"Perhimpunan Pengembang Perumahan";"Kec. Rikit Gaib";"4733+GHV, Kuning, Kec. Rikit Gaib, Kabupaten Gayo Lues, Aceh";"Kabupaten Gayo Lues, Aceh";"ACEH";"";"Indonesia";"";"4.1038712";"97.2539246";"https://maps.google.com/?cid=0x0:0x13078dcacde7ad71"
"perumahan";"perumahan";"Kec. Rikit Gaib";"Kabupaten Gayo Lues, Aceh";"Kabupaten Gayo Lues, Aceh";"ACEH";"";"Indonesia";"";"4.1046375";"97.2541145";"https://maps.google.com/?cid=0x0:0xf5559d6959492d38"
"perumahan";"Perhimpunan Pengembang Perumahan";"Desa Ampa Kolak";"4744+26M, Jl. Lintas Takengon - Blangkejeren, Ampa Kolak, Kec. Rikit Gaib, Kabupaten Gayo Lues, Aceh 24654";"Jl. Lintas Takengon - Blangkejeren, Ampa Kolak, Kec. Rikit Gaib, Kabupaten Gayo Lues";"ACEH";"24654";"Indonesia";"";"4.1050377";"97.2555097";"https://maps.google.com/?cid=0x0:0xec0d7be969ac0ec9"
"perumahan";"Perhimpunan Pengembang Perumahan";"Desa Penomon Jaya";"37MR+4J, Pinang Rugup, Kec. Rikit Gaib, Kabupaten Gayo Lues, Aceh 24654";"Pinang Rugup, Kec. Rikit Gaib, Kabupaten Gayo Lues";"ACEH";"24654";"Indonesia";"";"4.0829446";"97.2915226";"https://maps.google.com/?cid=0x0:0x4e3603be9d269a24"
"perumahan";"perumahan";"hafiz";"4733+6CF, Kuning, Kec. Rikit Gaib, Kabupaten Gayo Lues, Aceh";"Kabupaten Gayo Lues, Aceh";"ACEH";"";"Indonesia";"";"4.1029712";"97.2533808";"https://maps.google.com/?cid=0x0:0xdcaf6420901edc38"
"perumahan";"Perhimpunan Pengembang Perumahan";"Desa Rempelam";"Jl. Lintas Takengon - Blangkejeren, Rempelam, Kec. Rikit Gaib, Kabupaten Gayo Lues, Aceh 24661";"Rempelam, Kec. Rikit Gaib, Kabupaten Gayo Lues";"ACEH";"24661";"Indonesia";"";"4.0976547";"97.2701688";"https://maps.google.com/?cid=0x0:0x3750385789214a23"
"perumahan";"Perhimpunan Pengembang Perumahan";"Desa Pinang Rugup";"Jl. Lintas Takengon - Blangkejeren, Pinang Rugup, Kec. Rikit Gaib, Kabupaten Gayo Lues, Aceh 24654";"Pinang Rugup, Kec. Rikit Gaib, Kabupaten Gayo Lues";"ACEH";"24654";"Indonesia";"";"4.0770201";"97.3028238";"https://maps.google.com/?cid=0x0:0xc7d9e79687afc7ba"
"perumahan";"Pembangunan Perumahan";"Rumah habib alfikri";"4733+6CF, Kuning, Kec. Rikit Gaib, Kabupaten Gayo Lues, Aceh";"Kabupaten Gayo Lues, Aceh";"ACEH";"";"Indonesia";"";"4.1030649";"97.2535468";"https://maps.google.com/?cid=0x0:0x6fd0588370d25260"
"perumahan";"Perhimpunan Pengembang Perumahan";"Desa Tungel";"37VG+RXP, Jl. Lintas Takengon - Blangkejeren, Tungel, Kec. Rikit Gaib, Kabupaten Gayo Lues, Aceh 24661";"Jl. Lintas Takengon - Blangkejeren, Tungel, Kec. Rikit Gaib, Kabupaten Gayo Lues";"ACEH";"24661";"Indonesia";"";"4.0945872";"97.2774617";"https://maps.google.com/?cid=0x0:0x5caad9eb147b6a0d"
"perumahan";"Perhimpunan Pengembang Perumahan";"Tungel";"474H+4GJ, Tungel, Kec. Rikit Gaib, Kabupaten Gayo Lues, Aceh 24661";"Tungel, Kec. Rikit Gaib, Kabupaten Gayo Lues";"ACEH";"24661";"Indonesia";"";"4.1053454";"97.2787739";"https://maps.google.com/?cid=0x0:0x7cf1eeb2ffab0e3"
"perumahan";"Perhimpunan Pengembang Perumahan";"Desa Cane Uken";"37X8+JM2, Cane Uken, Kec. Rikit Gaib, Kabupaten Gayo Lues, Aceh 24661";"Cane Uken, Kec. Rikit Gaib, Kabupaten Gayo Lues";"ACEH";"24661";"Indonesia";"";"4.0990059";"97.2666255";"https://maps.google.com/?cid=0x0:0x34264f4a32ec7dc1"
"perumahan";"Pembangunan Perumahan";"TOKO TIWI";"Jln. Blangkejeren, Terangun, Kec. Rikit Gaib, Kabupaten Gayo Lues, Aceh 24653";"Terangun, Kec. Rikit Gaib, Kabupaten Gayo Lues";"ACEH";"24653";"Indonesia";"";"4.1047625";"97.2540013";"https://maps.google.com/?cid=0x0:0xc4ab4f7e34fbe911"
"perumahan";"Pembangunan Perumahan";"Desa Padang Pasir";"4742+38V, Padang Pasir, Kec. Rikit Gaib, Kabupaten Gayo Lues, Aceh 24654";"Padang Pasir, Kec. Rikit Gaib, Kabupaten Gayo Lues";"ACEH";"24654";"Indonesia";"";"4.1052342";"97.250798";"https://maps.google.com/?cid=0x0:0xdaab1498a58bdb9a"
"perumahan";"Pembangunan Perumahan";"Aceh";"478F+696, Rikit Gaib, Kec. Rikit Gaib, Kabupaten Gayo Lues, Aceh";"Kabupaten Gayo Lues, Aceh";"ACEH";"";"Indonesia";"";"4.1155485";"97.2733783";"https://maps.google.com/?cid=0x0:0xfcf5f2f74a185ec1"
"perumahan";"Tempat Religius";"Tgk khairul";"33G6+494, Rempelam Pinang, Kec. Terangun, Kabupaten Gayo Lues, Aceh 24656";"Rempelam Pinang, Kec. Terangun, Kabupaten Gayo Lues";"ACEH";"24656";"Indonesia";"";"4.0752623";"97.0609622";"https://maps.google.com/?cid=0x0:0x66aaf896df91c5e"
"perumahan";"perumahan";"Terangun";"Kec. Terangun, Kabupaten Gayo Lues, Aceh";"Kabupaten Gayo Lues, Aceh";"ACEH";"";"Indonesia";"";"4.0799611";"97.0666506";"https://maps.google.com/?cid=0x0:0xba16210271ae7a0c"
"perumahan";"Komplek perumahan";"Rumah Aini Muliawati";"33H9+55M, Reje Pudung, Kec. Terangun, Kabupaten Gayo Lues, Aceh 24656";"Reje Pudung, Kec. Terangun, Kabupaten Gayo Lues";"ACEH";"24656";"Indonesia";"";"4.0779716";"97.0679186";"https://maps.google.com/?cid=0x0:0xc953773f92c310f8"
"perumahan";"Pembangunan Perumahan";"Kute sange";"33G8+Q6V, Terangun, Kec. Terangun, Kabupaten Gayo Lues, Aceh 24656";"Terangun, Kec. Terangun, Kabupaten Gayo Lues";"ACEH";"24656";"Indonesia";"";"4.076981";"97.0655527";"https://maps.google.com/?cid=0x0:0xe053897e3119f45b"
"perumahan";"Komplek perumahan";"Rumah bang asmadi";"33G8+X55, Terangun, Kec. Terangun, Kabupaten Gayo Lues, Aceh 24656";"Terangun, Kec. Terangun, Kabupaten Gayo Lues";"ACEH";"24656";"Indonesia";"";"4.0773802";"97.0654826";"https://maps.google.com/?cid=0x0:0x9a394a37b9a1ae3"
"perumahan";"Kantor Pemerintah Distrik";"Rumah dinas camat";"33G8+P74, Terangun, Kec. Terangun, Kabupaten Gayo Lues, Aceh 24656";"Terangun, Kec. Terangun, Kabupaten Gayo Lues";"ACEH";"24656";"Indonesia";"";"4.0767234";"97.0653704";"https://maps.google.com/?cid=0x0:0x29e1a32388280ade"
"perumahan";"Pusat Kesehatan Masyarakat";"Rumah Sakit";"33G8+P24, Terangun, Kec. Terangun, Kabupaten Gayo Lues, Aceh 24656";"Terangun, Kec. Terangun, Kabupaten Gayo Lues";"ACEH";"24656";"Indonesia";"";"4.076753";"97.0650771";"https://maps.google.com/?cid=0x0:0xeb1b473a4f66ec40"
"perumahan";"Masjid";"Masjid Assyakirin Terangun";"33G8+H2M, Terangun, Kec. Terangun, Kabupaten Gayo Lues, Aceh 24656";"Terangun, Kec. Terangun, Kabupaten Gayo Lues";"ACEH";"24656";"Indonesia";"";"4.0764599";"97.0650421";"https://maps.google.com/?cid=0x0:0x96997241ad9ccad6"
"perumahan";"Rumah Makan";"Rumah makan Nanda";"Terangun, Kec. Terangun, Kabupaten Gayo Lues, Aceh 24656";"Kec. Terangun, Kabupaten Gayo Lues";"ACEH";"24656";"Indonesia";"";"4.0776912";"97.0658044";"https://maps.google.com/?cid=0x0:0x2222f6fa7485f3b"
"perumahan";"Kedai Kopi";"Classical.coffe";"33H8+2JM, Unnamed Road, Kec. Terangun, Kabupaten Gayo Lues, Aceh 24656";"Unnamed Road, Kec. Terangun, Kabupaten Gayo Lues";"ACEH";"24656";"Indonesia";" 082241473439";"4.0775813";"97.0665613";"https://maps.google.com/?cid=0x0:0xb1f21cebcfe2e48f"
"perumahan";"Rumah Makan";"Warung Riko Amintra";"33H8+25R, Terangun, Kec. Terangun, Kabupaten Gayo Lues, Aceh";"Kabupaten Gayo Lues, Aceh";"ACEH";"";"Indonesia";"";"4.0776234";"97.0653768";"https://maps.google.com/?cid=0x0:0x51de18184be84a4c"
"perumahan";"perumahan";"Putri Betung";"Kecamatan Puteri Betung, Kabupaten Gayo Lues, Aceh";"Kabupaten Gayo Lues, Aceh";"ACEH";"";"Indonesia";"";"3.7618286";"97.5138947";"https://maps.google.com/?cid=0x0:0x2c7489f5fdd37ced"
"perumahan";"Komplek perumahan";"HUSIN SABRI";"RG6V+4RW, Putri Betung, Kecamatan Puteri Betung, Kabupaten Gayo Lues, Aceh 24655";"Putri Betung, Kecamatan Puteri Betung, Kabupaten Gayo Lues";"ACEH";"24655";"Indonesia";"";"3.8103564";"97.5445806";"https://maps.google.com/?cid=0x0:0xe4b05a8080bca9e1"
"perumahan";"Komplek perumahan";"Sabirin Sangir";"X9VW+FW7, Sangir, Kec. Dabun Gelang, Kabupaten Gayo Lues, Aceh 24655";"Sangir, Kec. Dabun Gelang, Kabupaten Gayo Lues";"ACEH";"24655";"Indonesia";"";"3.9942781";"97.3971979";"https://maps.google.com/?cid=0x0:0x3ed5b4f5f8109e7d"
"perumahan";"perumahan";"Kec. Blangpegayon";"Kabupaten Gayo Lues, Aceh";"Kabupaten Gayo Lues, Aceh";"ACEH";"";"Indonesia";"";"3.9802155";"97.3098208";"https://maps.google.com/?cid=0x0:0x96731b05de9263ad"
"perumahan";"Perhimpunan Pengembang Perumahan";"Rumah Fitri";"X8M7+9M9, Cinta Maju, Kec. Blangpegayon, Kabupaten Gayo Lues, Aceh 24653";"Cinta Maju, Kec. Blangpegayon, Kabupaten Gayo Lues";"ACEH";"24653";"Indonesia";"";"3.9834204";"97.3142451";"https://maps.google.com/?cid=0x0:0x195d9b6c3676ae90"
"perumahan";"perumahan";"Rumah Luqman Insyaf";"X8MP+7GF, Porang, Kec. Blangkejeren, Kabupaten Gayo Lues, Aceh 24653";"Porang, Kec. Blangkejeren, Kabupaten Gayo Lues";"ACEH";"24653";"Indonesia";"";"3.9827685";"97.3366296";"https://maps.google.com/?cid=0x0:0x3a8e3732cfcff18"
"perumahan";"Komplek perumahan";"Dusun Kereteng";"X8F3+8JV, Kute Bukit, Kec. Blangpegayon, Kabupaten Gayo Lues, Aceh";"Kabupaten Gayo Lues, Aceh";"ACEH";"";"Indonesia";"";"3.9733716";"97.304037";"https://maps.google.com/?cid=0x0:0x78415b25f1255317"
"perumahan";"Perhimpunan Pengembang Perumahan";"Abu Annam TV";"X89M+GVF, Blang Bengkik, Kec. Blangpegayon, Kabupaten Gayo Lues, Aceh 24653";"Blang Bengkik, Kec. Blangpegayon, Kabupaten Gayo Lues";"ACEH";"24653";"Indonesia";"";"3.9688095";"97.3346615";"https://maps.google.com/?cid=0x0:0x8c4ebddbd6f6eac7"
"perumahan";"Komplek perumahan";"Rumah DJ";"X8Q3+WQ3, Kong Bur, Kec. Blangpegayon, Kabupaten Gayo Lues, Aceh 24653";"Kong Bur, Kec. Blangpegayon, Kabupaten Gayo Lues";"ACEH";"24653";"Indonesia";"";"3.9897589";"97.3044086";"https://maps.google.com/?cid=0x0:0x11f1037ef9ec8646"
"perumahan";"Komplek perumahan";"Lokasi pesta";"X8M7+9C7, Gantung Geluni, Kec. Blangpegayon, Kabupaten Gayo Lues, Aceh 24653";"Gantung Geluni, Kec. Blangpegayon, Kabupaten Gayo Lues";"ACEH";"24653";"Indonesia";"";"3.9834156";"97.3135516";"https://maps.google.com/?cid=0x0:0x4498704f5efa9b76"
"perumahan";"Komplek perumahan";"GG.RIMBA,KING";"X8J9+FGP, Gantung Geluni, Kec. Blangpegayon, Kabupaten Gayo Lues, Aceh 24653";"Gantung Geluni, Kec. Blangpegayon, Kabupaten Gayo Lues";"ACEH";"24653";"Indonesia";"";"3.9812135";"97.3188007";"https://maps.google.com/?cid=0x0:0x63548db4a8a63288"
"perumahan";"Kantor Perusahaan";"Rumah Daffa  Arkan";"X8J8+533, Ume Lah, Kec. Blangpegayon, Kabupaten Gayo Lues, Aceh 24653";"Ume Lah, Kec. Blangpegayon, Kabupaten Gayo Lues";"ACEH";"24653";"Indonesia";"";"3.9803965";"97.3151581";"https://maps.google.com/?cid=0x0:0xdf3e73971d128cd8"
"perumahan";"Perhimpunan Pengembang Perumahan";"Desa umelah kec blang pegayon";"W77P+MC, Tetingi, Kec. Blangpegayon, Kabupaten Gayo Lues, Aceh 24655";"Tetingi, Kec. Blangpegayon, Kabupaten Gayo Lues";"ACEH";"24655";"Indonesia";"";"3.9141667";"97.2861111";"https://maps.google.com/?cid=0x0:0x4ae7b98add0f4b96"
"perumahan";"Komplek perumahan";"Gantung geluni blangpegayon";"X8M4+JX9, Cinta Maju, Kec. Blangpegayon, Kabupaten Gayo Lues, Aceh 24653";"Cinta Maju, Kec. Blangpegayon, Kabupaten Gayo Lues";"ACEH";"24653";"Indonesia";"";"3.9845196";"97.3062641";"https://maps.google.com/?cid=0x0:0xd68c846b0cb99026"
"perumahan";"Komplek perumahan";"Posko Rijal";"X8Q9+96, Porang Ayu, Kec. Blangpegayon, Kabupaten Gayo Lues, Aceh 24653";"Porang Ayu, Kec. Blangpegayon, Kabupaten Gayo Lues";"ACEH";"24653";"Indonesia";"";"3.9884926";"97.3180962";"https://maps.google.com/?cid=0x0:0xa2472decedd29c9c"
"perumahan";"Pembangunan Perumahan";"Menasah bemem buntul pegayon";"X8JG+QCJ, Rak Lintang, Kec. Blangpegayon, Kabupaten Gayo Lues, Aceh 24653";"Rak Lintang, Kec. Blangpegayon, Kabupaten Gayo Lues";"ACEH";"24653";"Indonesia";"";"3.9819703";"97.3260032";"https://maps.google.com/?cid=0x0:0xf0c098fe80985568"
"perumahan";"Komplek perumahan";"Komplek Melati";"X8RV+3R5, Komplek Melati, Penampaan, Kec. Blangkejeren, Kabupaten Gayo Lues, Aceh 24653";"Komplek Melati, Penampaan, Kec. Blangkejeren, Kabupaten Gayo Lues";"ACEH";"24653";"Indonesia";" 08116226069";"3.9901367";"97.344595";"https://maps.google.com/?cid=0x0:0x7141ce41ec910b2b"
"perumahan";"Perhimpunan Pengembang Perumahan";"Pangur kec. Dabun gelang";"295H+23, Pangur, Kec. Dabun Gelang, Kabupaten Gayo Lues, Aceh 24655";"Pangur, Kec. Dabun Gelang, Kabupaten Gayo Lues";"ACEH";"24655";"Indonesia";"";"4.007614";"97.3776959";"https://maps.google.com/?cid=0x0:0xcbf87be6f54a5d43"
"perumahan";"perumahan";"Aceh 24653";"Aceh";"Aceh";"ACEH";"";"Indonesia";"";"3.510025";"97.5680595";"https://maps.google.com/?cid=0x0:0xfbadf244defba520"
"perumahan";"Pembangunan Perumahan";"Dabun Gelang";"X9JH+3FV Sp, Panglima Linting, Kec. Dabun Gelang, Kabupaten Gayo Lues, Aceh";"Kabupaten Gayo Lues, Aceh";"ACEH";"";"Indonesia";"";"3.9802338";"97.3786689";"https://maps.google.com/?cid=0x0:0x4d83431ced60542b"
"perumahan";"Komplek perumahan";"Rumah Budiman aman Dewi";"X9W4+X2C, Rigeb, Kec. Dabun Gelang, Kabupaten Gayo Lues, Aceh 24653";"Rigeb, Kec. Dabun Gelang, Kabupaten Gayo Lues";"ACEH";"24653";"Indonesia";"";"3.9974256";"97.3550001";"https://maps.google.com/?cid=0x0:0x80415333c20f5f4"
"perumahan";"perumahan";"Kec. Dabun Gelang";"Kabupaten Gayo Lues, Aceh";"Kabupaten Gayo Lues, Aceh";"ACEH";"";"Indonesia";"";"3.9976051";"97.3743114";"https://maps.google.com/?cid=0x0:0x6e4f6e5b0e7d1ec1"
"perumahan";"perumahan";"Blang Jerango";"Kec. Blangjerango, Kabupaten Gayo Lues, Aceh";"Kabupaten Gayo Lues, Aceh";"ACEH";"";"Indonesia";"";"4.0160177";"97.2713551";"https://maps.google.com/?cid=0x0:0x7e5aaeb4605d625b"
