Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Latitude;Longitude;Map Link
"perumahan";"Komplek perumahan";"PERUMAHAN PESONA CITRA INDAH";"JR6R+VP5, Dusun 1, Geneng Duwur, Kec. Gemolong, Kabupaten Sragen, Jawa Tengah 50274";"Dusun 1, Geneng Duwur, Kec. Gemolong, Kabupaten Sragen";"JAWA TENGAH";"50274";"Indonesia";"";"-7.3878694";"110.8418735";"https://maps.google.com/?cid=0x0:0xebf63b8153f97d48"
"perumahan";"Pembangunan Perumahan";"Rumah Suci Wulandari";"Kalangan Rt 04/01, Dusun 2, Kalangan, Kec. Gemolong, Kabupaten Sragen, Jawa Tengah 57274";"Dusun 2, Kalangan, Kec. Gemolong, Kabupaten Sragen";"JAWA TENGAH";"57274";"Indonesia";"";"-7.3801917";"110.8573867";"https://maps.google.com/?cid=0x0:0x23cad0c653cf1578"
"perumahan";"Komplek perumahan";"Rumah Rahmat";"JV35+WCC, Jl. Gemolong-Sragen, Dusun 1, Peleman, Kec. Gemolong, Kabupaten Sragen, Jawa Tengah 50274";"Jl. Gemolong-Sragen, Dusun 1, Peleman, Kec. Gemolong, Kabupaten Sragen";"JAWA TENGAH";"50274";"Indonesia";"";"-7.3951951";"110.8585035";"https://maps.google.com/?cid=0x0:0xa6b3a322a28583d3"
"perumahan";"Pembangunan Perumahan";"GRAND CITY PARK Gemolong";"Dusun II, Kwangen, Kec. Gemolong, Kabupaten Sragen, Jawa Tengah 50274";"Kwangen, Kec. Gemolong, Kabupaten Sragen";"JAWA TENGAH";"50274";"Indonesia";"";"-7.393672";"110.8276276";"https://maps.google.com/?cid=0x0:0xed64f4ccb13410aa"
"perumahan";"perumahan";"rumah marsya imut";"Jl. Dukuh Sugihwaras No.5, Sugihwaras, Slendro, Kec. Gesi, Kabupaten Sragen, Jawa Tengah 57262";"Sugihwaras, Slendro, Kec. Gesi, Kabupaten Sragen";"JAWA TENGAH";"57262";"Indonesia";"";"-7.3104134";"111.0026015";"https://maps.google.com/?cid=0x0:0xb5ce85f953933a98"
"perumahan";"perumahan";"Dika Bajangklang";"M2F5+5H4, Gesi, Kec. Gesi, Kabupaten Sragen, Jawa Tengah 57262";"Gesi, Kec. Gesi, Kabupaten Sragen";"JAWA TENGAH";"57262";"Indonesia";"";"-7.327854";"111.0088678";"https://maps.google.com/?cid=0x0:0x2c38fe182c46a0f2"
"perumahan";"perumahan";"harjatno";"M2C8+327, Grengseng, Poleng, Kec. Gesi, Kabupaten Sragen, Jawa Tengah 57262";"Grengseng, Poleng, Kec. Gesi, Kabupaten Sragen";"JAWA TENGAH";"57262";"Indonesia";"";"-7.329219";"111.01587";"https://maps.google.com/?cid=0x0:0x6f65160de78d82a"
"perumahan";"perumahan";"Zea Bilqis";"MXFV+XQ8, Balak, Blangu, Kec. Gesi, Kabupaten Sragen, Jawa Tengah 57262";"Balak, Blangu, Kec. Gesi, Kabupaten Sragen";"JAWA TENGAH";"57262";"Indonesia";"";"-7.3250989";"110.9944396";"https://maps.google.com/?cid=0x0:0x85d97d7499793546"
"perumahan";"Pembangunan Perumahan";"Sugiyono Noklik";"M294+XJ6, Jalan Raya, Jenak, Gesi, Sragen Regency, Central Java 57262";"Jalan Raya, Jenak, Gesi, Sragen Regency";"JAWA TENGAH";"57262";"Indonesia";"";"-7.3300807";"111.0065242";"https://maps.google.com/?cid=0x0:0x72024af3fe9772b0"
"perumahan";"Komplek perumahan";"rena's home";"M263+GQ2, Wonoroto, Gesi, Kec. Gesi, Kabupaten Sragen, Jawa Tengah 57262";"Wonoroto, Gesi, Kec. Gesi, Kabupaten Sragen";"JAWA TENGAH";"57262";"Indonesia";"";"-7.338854";"111.004682";"https://maps.google.com/?cid=0x0:0x2b3b11c8f1c9c397"
"perumahan";"perumahan";"Bc shorenkGslj gesi";"M274+J99, Gesi Kidul, rt20/rw07, Kec. Gesi, Kabupaten Sragen, Jawa Tengah 57262";"Gesi Kidul, rt20/rw07, Kec. Gesi, Kabupaten Sragen";"JAWA TENGAH";"57262";"Indonesia";" 085165817768";"-7.3359562";"111.0059744";"https://maps.google.com/?cid=0x0:0xd8d13b83d843eb67"
"perumahan";"Komplek perumahan";"Rumah Sauqi.A.F";"M2QH+2WF, RT.19, Bawang, Poleng, Kec. Gesi, Kabupaten Sragen, Jawa Tengah 57262";"RT.19, Bawang, Poleng, Kec. Gesi, Kabupaten Sragen";"JAWA TENGAH";"57262";"Indonesia";" 081337607478";"-7.3124375";"111.0297969";"https://maps.google.com/?cid=0x0:0x95fc53edaa1eb832"
"perumahan";"Komplek perumahan";"Home";"M287+CHX, Jl. Raya Gesi-Tangen, Padas, Srawung, Kec. Gesi, Kabupaten Sragen, Jawa Tengah 57262";"Jl. Raya Gesi-Tangen, Padas, Srawung, Kec. Gesi, Kabupaten Sragen";"JAWA TENGAH";"57262";"Indonesia";"";"-7.3338752";"111.0139806";"https://maps.google.com/?cid=0x0:0xad63faa0edfa454f"
"perumahan";"perumahan";"Mbah satimin";"M2C8+J2V, Grengseng, Poleng, Kec. Gesi, Kabupaten Sragen, Jawa Tengah 57262";"Grengseng, Poleng, Kec. Gesi, Kabupaten Sragen";"JAWA TENGAH";"57262";"Indonesia";"";"-7.3283991";"111.0150429";"https://maps.google.com/?cid=0x0:0x4cafd4e2e80b7e63"
"perumahan";"Pembangunan Perumahan";"Siswadi";"P233+QW8, Bulakrejo, Slendro, Kec. Gesi, Kabupaten Sragen, Jawa Tengah 57262";"Bulakrejo, Slendro, Kec. Gesi, Kabupaten Sragen";"JAWA TENGAH";"57262";"Indonesia";"";"-7.2955833";"111.0048333";"https://maps.google.com/?cid=0x0:0x24c0ba7323c5d5c"
"perumahan";"perumahan";"GUNAWAN SRAGEN";"M2MP+45P, Tangkil, Poleng, Kec. Gesi, Kabupaten Sragen, Jawa Tengah 57262";"Tangkil, Poleng, Kec. Gesi, Kabupaten Sragen";"JAWA TENGAH";"57262";"Indonesia";"";"-7.3172459";"111.0354382";"https://maps.google.com/?cid=0x0:0x27baa51ba6f02dae"
"perumahan";"Komplek perumahan";"Rumah kakung";"M257+3XH, Bendorejo, Srawung, Kec. Gesi, Kabupaten Sragen, Jawa Tengah 57262";"Bendorejo, Srawung, Kec. Gesi, Kabupaten Sragen";"JAWA TENGAH";"57262";"Indonesia";"";"-7.3423218";"111.0149869";"https://maps.google.com/?cid=0x0:0xcbd869abc8a3b551"
"perumahan";"Komplek perumahan";"BESOLE TANGGAN GESI SRAGEN JATENG";"J2W7+72F, Besole, Tanggan, Kec. Gesi, Kabupaten Sragen, Jawa Tengah 57262";"Besole, Tanggan, Kec. Gesi, Kabupaten Sragen";"JAWA TENGAH";"57262";"Indonesia";"";"-7.3543149";"111.0125355";"https://maps.google.com/?cid=0x0:0xf110f16f0b1da988"
"perumahan";"Perumahan";"Kimasrejo Wonotolo Gondang Sragen";"Unnamed Road, Area Sawah, Wonotolo, Kec. Gondang, Kabupaten Sragen, Jawa Tengah 57254";"Area Sawah, Wonotolo, Kec. Gondang, Kabupaten Sragen";"JAWA TENGAH";"57254";"Indonesia";"";"-7.4071075";"111.0754184";"https://maps.google.com/?cid=0x0:0xa702e8a2f557d92e"
"perumahan";"Komplek perumahan";"Rumah Fuad";"H4V4+F9C, Gondang, Kec. Gondang, Kabupaten Sragen, Jawa Tengah 57254";"Gondang, Kec. Gondang, Kabupaten Sragen";"JAWA TENGAH";"57254";"Indonesia";"";"-7.4063051";"111.1058786";"https://maps.google.com/?cid=0x0:0x91eb12e735d0e328"
"perumahan";"perumahan";"Perum kontrakan Gondang tani";"H4W7+465, Gondangbaru, Gondang, Kec. Gondang, Kabupaten Sragen, Jawa Tengah 57254";"Gondangbaru, Gondang, Kec. Gondang, Kabupaten Sragen";"JAWA TENGAH";"57254";"Indonesia";"";"-7.4046709";"111.1131836";"https://maps.google.com/?cid=0x0:0x797deedf2b64448b"
"perumahan";"Komplek perumahan";"Rumah gunarto";"H46C+FF2, Tunggul, Kec. Gondang, Kabupaten Sragen, Jawa Tengah 57254";"Tunggul, Kec. Gondang, Kabupaten Sragen";"JAWA TENGAH";"57254";"Indonesia";"";"-7.4388635";"111.1211303";"https://maps.google.com/?cid=0x0:0xdfba159aacd47c64"
"perumahan";"Komplek perumahan";"Perum Gondang Tani Indah";"H4X7+X63, Jl. Tani Mulyo, Badran, Gondang, Kec. Gondang, Kabupaten Sragen, Jawa Tengah 57254";"Jl. Tani Mulyo, Badran, Gondang, Kec. Gondang, Kabupaten Sragen";"JAWA TENGAH";"57254";"Indonesia";"";"-7.4001236";"111.1130551";"https://maps.google.com/?cid=0x0:0x8290ca9c4aaee957"
"perumahan";"Komplek perumahan";"rumah e mas yud";"G3WQ+296, Srimolyo, Srimulyo, Kec. Gondang, Kabupaten Sragen, Jawa Tengah 57254";"Srimolyo, Srimulyo, Kec. Gondang, Kabupaten Sragen";"JAWA TENGAH";"57254";"Indonesia";"";"-7.4550661";"111.089157";"https://maps.google.com/?cid=0x0:0x2a5fac9256fa6c35"
"perumahan";"Pembangunan Perumahan";"Pekarangan";"H4C5+V65, Belangan, Kaliwedi, Kec. Gondang, Kabupaten Sragen, Jawa Tengah 57254";"Belangan, Kaliwedi, Kec. Gondang, Kabupaten Sragen";"JAWA TENGAH";"57254";"Indonesia";" 082136312750";"-7.4278625";"111.1081233";"https://maps.google.com/?cid=0x0:0xfcf7d3af10423246"
"perumahan";"perumahan";"Rumah Rosandi Adi Pratama(Entong)";"H464+MMQ, Geger Sapi, Glonggong, Kec. Gondang, Kabupaten Sragen, Jawa Tengah 57254";"Geger Sapi, Glonggong, Kec. Gondang, Kabupaten Sragen";"JAWA TENGAH";"57254";"Indonesia";"";"-7.4382774";"111.1067456";"https://maps.google.com/?cid=0x0:0x1f1988c8e5e13e54"
"perumahan";"Pembangunan Perumahan";"OMAH IJO";"Jl. Joniko Jl. Gondang Tani Utara, Badran, Gondang, Kec. Gondang, Kabupaten Sragen, Jawa Tengah 57254";"Badran, Gondang, Kec. Gondang, Kabupaten Sragen";"JAWA TENGAH";"57254";"Indonesia";"";"-7.4011251";"111.1142367";"https://maps.google.com/?cid=0x0:0xf8cd4cf158c78064"
"perumahan";"Komplek perumahan";"Rumah";"H4X7+H5R, Jl. Joniko Jl. Gondang Tani Utara, Gondangbaru, Gondang, Kec. Gondang, Kabupaten Sragen, Jawa Tengah 57254";"Jl. Joniko Jl. Gondang Tani Utara, Gondangbaru, Gondang, Kec. Gondang, Kabupaten Sragen";"JAWA TENGAH";"57254";"Indonesia";"";"-7.4010043";"111.1128852";"https://maps.google.com/?cid=0x0:0x2f0ff146fb9be3f4"
"perumahan";"Komplek perumahan";"rumah";"H43C+95X, Jl. Raya Gondang - Winong, Tunggul, Kec. Gondang, Kabupaten Sragen, Jawa Tengah 57254";"Jl. Raya Gondang - Winong, Tunggul, Kec. Gondang, Kabupaten Sragen";"JAWA TENGAH";"57254";"Indonesia";"";"-7.4465183";"111.12049";"https://maps.google.com/?cid=0x0:0xb36e8e48b05cb1f3"
"perumahan";"Perumahan";"Rumah Najwa";"Cengkong RT 08, Kedung Rancang, Wonotolo, Kec. Gondang, Kabupaten Sragen, Jawa Tengah 57254";"Kedung Rancang, Wonotolo, Kec. Gondang, Kabupaten Sragen";"JAWA TENGAH";"57254";"Indonesia";"";"-7.4239117";"111.0806354";"https://maps.google.com/?cid=0x0:0x2b1f5f0ae615627f"
"perumahan";"Komplek perumahan";"Mutia_Mufida_Sofia";"Tawangsari RT 06, Tunggul, Kec. Gondang, Kabupaten Sragen";"Kabupaten Sragen, Jawa Tengah";"JAWA TENGAH";"";"Indonesia";"";"-7.4438376";"111.114596";"https://maps.google.com/?cid=0x0:0x26d6a80c2d4fee76"
"perumahan";"perumahan";"Rumah Ceria JINGGA";"H474+QJR, Ngelo, Glonggong, Kec. Gondang, Kabupaten Sragen, Jawa Tengah 57254";"Ngelo, Glonggong, Kec. Gondang, Kabupaten Sragen";"JAWA TENGAH";"57254";"Indonesia";"";"-7.4355144";"111.1065127";"https://maps.google.com/?cid=0x0:0x9949c3fab954678a"
"perumahan";"Pembangunan Perumahan";"Rumah pojok";"9GGC+MQJ, Kepuhrangkang, Centong, Kec. Gondang, Kabupaten Mojokerto, Jawa Timur 61372";"Kepuhrangkang, Centong, Kec. Gondang, Kabupaten Mojokerto";"JAWA TENGAH";"61372";"Indonesia";"";"-7.6232943";"112.5219039";"https://maps.google.com/?cid=0x0:0x5362e977be110c13"
"perumahan";"perumahan";"Rumah tumbuh Gondang";"9FJR+69H, Kedungpen, Gondang, Kec. Gondang, Kabupaten Mojokerto, Jawa Timur 61372";"Kedungpen, Gondang, Kec. Gondang, Kabupaten Mojokerto";"JAWA TENGAH";"61372";"Indonesia";"";"-7.6194331";"112.4909841";"https://maps.google.com/?cid=0x0:0x84c1428324f258bb"
"perumahan";"Komplek perumahan";"Rumah AN";"9F98+226, Dukuh, Jatidukuh, Kec. Gondang, Kabupaten Mojokerto, Jawa Timur 61372";"Dukuh, Jatidukuh, Kec. Gondang, Kabupaten Mojokerto";"JAWA TENGAH";"61372";"Indonesia";"";"-7.6323893";"112.4648456";"https://maps.google.com/?cid=0x0:0x89b62b8703838805"
"perumahan";"perumahan";"Rumah Bu nunung";"8FXF+65F, Dilem, Kec. Gondang, Kabupaten Mojokerto, Jawa Timur 61372";"Dilem, Kec. Gondang, Kabupaten Mojokerto";"JAWA TENGAH";"61372";"Indonesia";"";"-7.6519461";"112.4729261";"https://maps.google.com/?cid=0x0:0xf898b530c621bc1a"
"perumahan";"Perhimpunan Pengembang Perumahan";"Rumah Bapak Soeparman";"9FMG+9M9, Jl. Sersan Hartono, Gempol, Wonoploso, Kec. Gondang, Kabupaten Mojokerto, Jawa Timur 61372";"Jl. Sersan Hartono, Gempol, Wonoploso, Kec. Gondang, Kabupaten Mojokerto";"JAWA TENGAH";"61372";"Indonesia";"";"-7.6165909";"112.4767466";"https://maps.google.com/?cid=0x0:0x5158cd315992417d"
"perumahan";"Komplek perumahan";"Rumah Ajex";"9F84+JXW, Gero, Jatidukuh, Kec. Gondang, Kabupaten Mojokerto, Jawa Timur 61372";"Gero, Jatidukuh, Kec. Gondang, Kabupaten Mojokerto";"JAWA TENGAH";"61372";"Indonesia";"";"-7.6334693";"112.4578005";"https://maps.google.com/?cid=0x0:0xf14ab8d96f887cae"
"perumahan";"perumahan";"De Buraidah Regency";"9GH2+FVJ, Kesono, Bakalan, Kec. Gondang, Kabupaten Mojokerto, Jawa Timur 61372";"Kesono, Bakalan, Kec. Gondang, Kabupaten Mojokerto";"JAWA TENGAH";"61372";"Indonesia";"";"-7.6212785";"112.5021559";"https://maps.google.com/?cid=0x0:0x906c2356cf47109d"
"perumahan";"Komplek perumahan";"Rumah sugik";"9FJV+Q3Q, Rejoso, Gondang, Kec. Gondang, Kabupaten Mojokerto, Jawa Timur 61372";"Rejoso, Gondang, Kec. Gondang, Kabupaten Mojokerto";"JAWA TENGAH";"61372";"Indonesia";"";"-7.6180363";"112.4927453";"https://maps.google.com/?cid=0x0:0xf2deba2ab0b3f7ed"
"perumahan";"Perhimpunan Pengembang Perumahan";"kiknan kiknan";"9G76+MM3, Slawe, Padi, Kec. Gondang, Kabupaten Mojokerto, Jawa Timur 61372";"Slawe, Padi, Kec. Gondang, Kabupaten Mojokerto";"JAWA TENGAH";"61372";"Indonesia";"";"-7.635771";"112.511398";"https://maps.google.com/?cid=0x0:0xfe2cf743bc376566"
"perumahan";"Pembangunan Perumahan";"PAK POLO NGEMBAT";"9F33+7Q4, Jl. Rute Gerilya, Blentreng, Ngembat, Kec. Gondang, Kabupaten Mojokerto, Jawa Timur 61372";"Jl. Rute Gerilya, Blentreng, Ngembat, Kec. Gondang, Kabupaten Mojokerto";"JAWA TENGAH";"61372";"Indonesia";"";"-7.6468547";"112.4544504";"https://maps.google.com/?cid=0x0:0x677f94f51002ff73"
"perumahan";"Komplek perumahan";"Wifi hayunet";"9F6F+CJ9, Kalikatir, Kec. Gondang, Kabupaten Mojokerto, Jawa Timur 61372";"Kalikatir, Kec. Gondang, Kabupaten Mojokerto";"JAWA TENGAH";"61372";"Indonesia";"";"-7.6389623";"112.4740969";"https://maps.google.com/?cid=0x0:0xb21fa8d3357235aa"
"perumahan";"Komplek perumahan";"Rumah";"9FMW+542, Rejoso, Gondang, Kec. Gondang, Kabupaten Mojokerto, Jawa Timur 61372";"Rejoso, Gondang, Kec. Gondang, Kabupaten Mojokerto";"JAWA TENGAH";"61372";"Indonesia";"";"-7.617104";"112.4952666";"https://maps.google.com/?cid=0x0:0x5f0ab667fe7cfcf2"
"perumahan";"Otoritas Perumahan";"Gondang Permai";"9FPQ+78H, Jl. Raya Pugeran, RT.07/RW.03, Jetak, Pugeran, Kec. Gondang, Kabupaten Mojokerto, Jawa Timur 61372";"Jl. Raya Pugeran, RT.07/RW.03, Jetak, Pugeran, Kec. Gondang, Kabupaten Mojokerto";"JAWA TENGAH";"61372";"Indonesia";" 085951582999";"-7.6143068";"112.4883656";"https://maps.google.com/?cid=0x0:0x84f2e21a6927d807"
"perumahan";"Pembangunan Perumahan";"Septa family";"9F6F+3HW, Kalikatir, Kec. Gondang, Kabupaten Mojokerto, Jawa Timur 61372";"Kalikatir, Kec. Gondang, Kabupaten Mojokerto";"JAWA TENGAH";"61372";"Indonesia";" 085895770070";"-7.6397542";"112.4739479";"https://maps.google.com/?cid=0x0:0x8c6354c7aad81a5a"
"perumahan";"perumahan";"Markas EPEP";"JR2X+5M5, Tikung Wetan, Gondang, Kec. Gondang, Kabupaten Bojonegoro, Jawa Timur 62172";"Tikung Wetan, Gondang, Kec. Gondang, Kabupaten Bojonegoro";"JAWA TENGAH";"62172";"Indonesia";"";"-7.3996019";"111.8492435";"https://maps.google.com/?cid=0x0:0x7d91a7b853cdc9ba"
"perumahan";"Perhimpunan Pengembang Perumahan";"Rumah Mbah Nyoto";"HRMJ+VC6, Jl. Sambong Rejo, Hutan, Kec. Gondang, Kabupaten Bojonegoro, Jawa Timur 62172";"Jl. Sambong Rejo, Hutan, Kec. Gondang, Kabupaten Bojonegoro";"JAWA TENGAH";"62172";"Indonesia";"";"-7.4159169";"111.8311744";"https://maps.google.com/?cid=0x0:0x4c89e3028081593d"
"perumahan";"perumahan";"Rumah";"HVC3+F6H, Kenongorejo, Sambongrejo, Kec. Gondang, Kabupaten Bojonegoro, Jawa Timur 62172";"Kenongorejo, Sambongrejo, Kec. Gondang, Kabupaten Bojonegoro";"JAWA TENGAH";"62172";"Indonesia";"";"-7.4288134";"111.8531169";"https://maps.google.com/?cid=0x0:0xb2afb690995535da"
"perumahan";"Pembangunan Perumahan";"Konari";"HRWV+24G, Tikung, Senganten, Kec. Gondang, Kabupaten Bojonegoro, Jawa Timur 62172";"Tikung, Senganten, Kec. Gondang, Kabupaten Bojonegoro";"JAWA TENGAH";"62172";"Indonesia";"";"-7.4049426";"111.8428236";"https://maps.google.com/?cid=0x0:0xca148d00f54bf28f"
"perumahan";"Pembangunan Perumahan";"Nana";"HVPH+5X, Hutan, Kec. Gondang, Kabupaten Bojonegoro, Jawa Timur 62172";"Hutan, Kec. Gondang, Kabupaten Bojonegoro";"JAWA TENGAH";"62172";"Indonesia";"";"-7.414546";"111.879982";"https://maps.google.com/?cid=0x0:0x9facd49aef81faf"
"perumahan";"Komplek perumahan";"Setiawan M Aji";"JQ2R+GRQ, Pragelan, Kec. Gondang, Kabupaten Bojonegoro, Jawa Timur 62172";"Pragelan, Kec. Gondang, Kabupaten Bojonegoro";"JAWA TENGAH";"62172";"Indonesia";"";"-7.3985004";"111.7923769";"https://maps.google.com/?cid=0x0:0x8f51007d90c10596"
"perumahan";"Komplek perumahan";"Perum Gondang Tani Indah";"H4X7+X63, Jl. Tani Mulyo, Badran, Gondang, Kec. Gondang, Kabupaten Sragen, Jawa Tengah 57254";"Jl. Tani Mulyo, Badran, Gondang, Kec. Gondang, Kabupaten Sragen";"JAWA TENGAH";"57254";"Indonesia";"";"-7.4001236";"111.1130551";"https://maps.google.com/?cid=0x0:0x8290ca9c4aaee957"
"perumahan";"perumahan";"RAMON";"HVFV+9XJ, Tegalan, Pajeng, Kec. Gondang, Kabupaten Bojonegoro, Jawa Timur 62172";"Tegalan, Pajeng, Kec. Gondang, Kabupaten Bojonegoro";"JAWA TENGAH";"62172";"Indonesia";"";"-7.4265392";"111.8948858";"https://maps.google.com/?cid=0x0:0x76c9067667e717"
"perumahan";"perumahan";"Rumah musyafa'";"HVWC+XCX, Betek, Gondang, Kec. Gondang, Kabupaten Bojonegoro, Jawa Timur 62172";"Betek, Gondang, Kec. Gondang, Kabupaten Bojonegoro";"JAWA TENGAH";"62172";"Indonesia";"";"-7.4025112";"111.8710972";"https://maps.google.com/?cid=0x0:0x56488c26adf2d056"
"perumahan";"perumahan";"Rumah";"HWR2+7RC, Jiwo, Pajeng, Kec. Gondang, Kabupaten Bojonegoro, Jawa Timur 62172";"Jiwo, Pajeng, Kec. Gondang, Kabupaten Bojonegoro";"JAWA TENGAH";"62172";"Indonesia";"";"-7.4093176";"111.9020038";"https://maps.google.com/?cid=0x0:0x1a68a3493391641f"
"perumahan";"Komplek perumahan";"Rumah Livia";"Rt22/Rw05, Kaliasin, Sambongrejo, Kec. Gondang, Kabupaten Bojonegoro, Jawa Timur 62172";"Kaliasin, Sambongrejo, Kec. Gondang, Kabupaten Bojonegoro";"JAWA TENGAH";"62172";"Indonesia";"";"-7.4186927";"111.8320492";"https://maps.google.com/?cid=0x0:0x6f4d30272c2b73d0"
"perumahan";"perumahan";"Rumah TIMBUL/WINDA ISTIANA";"HVPP+6VW, Bulu, Pajeng, Kec. Gondang, Kabupaten Bojonegoro, Jawa Timur 62172";"Bulu, Pajeng, Kec. Gondang, Kabupaten Bojonegoro";"JAWA TENGAH";"62172";"Indonesia";"";"-7.4146731";"111.8868185";"https://maps.google.com/?cid=0x0:0xccaf2d7d343a42a0"
"perumahan";"perumahan";"rumah saya";"HRMJ+F8H, Kaliasin, Sambongrejo, Kec. Gondang, Kabupaten Bojonegoro, Jawa Timur 62172";"Kaliasin, Sambongrejo, Kec. Gondang, Kabupaten Bojonegoro";"JAWA TENGAH";"62172";"Indonesia";"";"-7.4163112";"111.8308455";"https://maps.google.com/?cid=0x0:0x9443a9abf1c072b6"
"perumahan";"Pembangunan Perumahan";"Griya Eddy";"JV3F+523, Unnamed Road, Putuk, Gondang, Kec. Gondang, Kabupaten Bojonegoro, Jawa Timur 62172";"Unnamed Road, Putuk, Gondang, Kec. Gondang, Kabupaten Bojonegoro";"JAWA TENGAH";"62172";"Indonesia";"";"-7.397122";"111.872543";"https://maps.google.com/?cid=0x0:0x1cc7408fc51d5559"
"perumahan";"Pembangunan Perumahan";"OMAH IJO";"Jl. Joniko Jl. Gondang Tani Utara, Badran, Gondang, Kec. Gondang, Kabupaten Sragen, Jawa Tengah 57254";"Badran, Gondang, Kec. Gondang, Kabupaten Sragen";"JAWA TENGAH";"57254";"Indonesia";"";"-7.4011251";"111.1142367";"https://maps.google.com/?cid=0x0:0xf8cd4cf158c78064"
"perumahan";"Komplek perumahan";"Perum Gondang Tani Indah";"H4X7+X63, Jl. Tani Mulyo, Badran, Gondang, Kec. Gondang, Kabupaten Sragen, Jawa Tengah 57254";"Jl. Tani Mulyo, Badran, Gondang, Kec. Gondang, Kabupaten Sragen";"JAWA TENGAH";"57254";"Indonesia";"";"-7.4001236";"111.1130551";"https://maps.google.com/?cid=0x0:0x8290ca9c4aaee957"
