Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Latitude;Longitude;Map Link
"perumahan";"Komplek perumahan";"Dara uyee";"MH8H+R86, Lhok Buya, Kec. Setia Bakti, Kabupaten Aceh Jaya, Aceh 23655";"Lhok Buya, Kec. Setia Bakti, Kabupaten Aceh Jaya";"ACEH";"23655";"Indonesia";"";"4.6670594";"95.5782953";"https://maps.google.com/?cid=0x0:0xee2bc272f8b2182d"
"perumahan";"perumahan";"Aceh 23656";"Kabupaten Aceh Jaya, Aceh";"Kabupaten Aceh Jaya, Aceh";"ACEH";"";"Indonesia";"";"4.9116238";"95.6037465";"https://maps.google.com/?cid=0x0:0x1aed070c2c639dba"
"perumahan";"Komplek perumahan";"Rumah Azhadin";"RF66+8X4, Kuala Bakong, Kec. Sampoiniet, Kabupaten Aceh Jaya, Aceh 23656";"Kuala Bakong, Kec. Sampoiniet, Kabupaten Aceh Jaya";"ACEH";"23656";"Indonesia";" 081360502152";"4.8107544";"95.4624397";"https://maps.google.com/?cid=0x0:0x3d967e642b596a96"
"perumahan";"Komplek perumahan";"Rumah sendiri";"RFW2+7JP, Babah Nipah, Kec. Sampoiniet, Kabupaten Aceh Jaya, Aceh";"Kabupaten Aceh Jaya, Aceh";"ACEH";"";"Indonesia";"";"4.8457102";"95.4515725";"https://maps.google.com/?cid=0x0:0x1f1b12c4d5825d9f"
"perumahan";"perumahan";"JERRY";"RF93+762, Jeumpheuk, Kec. Sampoiniet, Kabupaten Aceh Jaya, Aceh 23656";"Jeumpheuk, Kec. Sampoiniet, Kabupaten Aceh Jaya";"ACEH";"23656";"Indonesia";"";"4.8182311";"95.4537041";"https://maps.google.com/?cid=0x0:0x4965fb2ed09ff81a"
"perumahan";"Kebun Buah";"Lampoh Pak. Budi";"VCV4+H9, Meunasah Kulam, Kec. Sampoiniet, Kabupaten Aceh Jaya, Aceh";"Kabupaten Aceh Jaya, Aceh";"ACEH";"";"Indonesia";"";"4.8939296";"95.405895";"https://maps.google.com/?cid=0x0:0x30c44c4b0b04c812"
"perumahan";"Pembangunan Perumahan";"Rumah wardani";"VFCQ+9G3, Seumantok, Kec. Sampoiniet, Kabupaten Aceh Jaya, Aceh 23656";"Seumantok, Kec. Sampoiniet, Kabupaten Aceh Jaya";"ACEH";"23656";"Indonesia";"";"4.8718832";"95.4885468";"https://maps.google.com/?cid=0x0:0xbc30bfc368ed1f0"
"perumahan";"Komplek perumahan";"Batasan Seumantok";"VFFM+VP3, Seumantok, Kec. Sampoiniet, Kabupaten Aceh Jaya, Aceh 23656";"Seumantok, Kec. Sampoiniet, Kabupaten Aceh Jaya";"ACEH";"23656";"Indonesia";"";"4.8746398";"95.4843028";"https://maps.google.com/?cid=0x0:0x50914de1bf125ee0"
"perumahan";"Perhimpunan Pengembang Perumahan";"Lhok Timon, Setia Bakti, Kabupaten Aceh Jaya, Aceh, Indonesia";"PG6W+89X, Lhok Timon, Kec. Setia Bakti, Kabupaten Aceh Jaya, Aceh 23656";"Lhok Timon, Kec. Setia Bakti, Kabupaten Aceh Jaya";"ACEH";"23656";"Indonesia";"";"4.7108717";"95.5459787";"https://maps.google.com/?cid=0x0:0xd4ca392602a0067"
"perumahan";"Komplek perumahan";"Fandrie";"RF36+PRM, Kuala Bakong, Kec. Sampoiniet, Kabupaten Aceh Jaya, Aceh 23656";"Kuala Bakong, Kec. Sampoiniet, Kabupaten Aceh Jaya";"ACEH";"23656";"Indonesia";"";"4.8043319";"95.4620545";"https://maps.google.com/?cid=0x0:0xc56cebb541f4f9b8"
"perumahan";"perumahan";"House Hawasaka";"RFPC+GGX, Mataie, Kec. Sampoiniet, Kabupaten Aceh Jaya, Aceh 23656";"Mataie, Kec. Sampoiniet, Kabupaten Aceh Jaya";"ACEH";"23656";"Indonesia";"";"4.8357008";"95.4710335";"https://maps.google.com/?cid=0x0:0x39156303f44bbd6b"
"perumahan";"Rumah Kayu";"Rumah Pak T";"WC32+2V6, Crak Mong, Kec. Sampoiniet, Kabupaten Aceh Jaya, Aceh 23657";"Crak Mong, Kec. Sampoiniet, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"4.9025325";"95.4021337";"https://maps.google.com/?cid=0x0:0x1e2c1e4c1f911576"
"perumahan";"Pembangunan Perumahan";"Home DRACULA";"RF76+7MG, Kuala Bakong, Kec. Sampoiniet, Kabupaten Aceh Jaya, Aceh 23656";"Kuala Bakong, Kec. Sampoiniet, Kabupaten Aceh Jaya";"ACEH";"23656";"Indonesia";"";"4.8128615";"95.4621443";"https://maps.google.com/?cid=0x0:0xe16fd15f79e084e"
"perumahan";"Pembangunan Perumahan";"De mah";"RF85+7G9, Kuala Bakong, Kec. Sampoiniet, Kabupaten Aceh Jaya, Aceh 23656";"Kuala Bakong, Kec. Sampoiniet, Kabupaten Aceh Jaya";"ACEH";"23656";"Indonesia";"";"4.8161751";"95.4583336";"https://maps.google.com/?cid=0x0:0x3a2646e31096218"
"perumahan";"Perhimpunan Pengembang Perumahan";"Seumantok";"VFFR+X2, Seumantok, Kec. Sampoiniet, Kabupaten Aceh Jaya, Aceh";"Kabupaten Aceh Jaya, Aceh";"ACEH";"";"Indonesia";"";"4.8749808";"95.4900711";"https://maps.google.com/?cid=0x0:0xec465641d7832b25"
"perumahan";"perumahan";"Aceh 23657";"Kabupaten Aceh Jaya, Aceh";"Kabupaten Aceh Jaya, Aceh";"ACEH";"";"Indonesia";"";"5.0787006";"95.435853";"https://maps.google.com/?cid=0x0:0x3ad6a5bdfe2df870"
"perumahan";"perumahan";"Rumah cek pah";"387Q+6M6, Jangeut, Kec. Indra Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Jangeut, Kec. Indra Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.0630324";"95.3391335";"https://maps.google.com/?cid=0x0:0xfad5f10fac4ac1fa"
"perumahan";"perumahan";"Lamno";"3CVC+Q32, Alue Rayeuk, Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Alue Rayeuk, Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.0943915";"95.4201377";"https://maps.google.com/?cid=0x0:0x65ff63819773a1bf"
"perumahan";"Pembangunan Perumahan";"Desa Gampong Baro";"38WC+HW2, Gampong Baro, Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Gampong Baro, Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.096396";"95.3222652";"https://maps.google.com/?cid=0x0:0x7f93e977c2a77ae1"
"perumahan";"Komplek perumahan";"Lorong Dusun Pasi";"Bak Paoh, Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.089948";"95.3727637";"https://maps.google.com/?cid=0x0:0x70c6e6d6cba4fe1a"
"perumahan";"Komplek perumahan";"rumah putroe";"383V+J9C, Kuala, Kec. Indra Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Kuala, Kec. Indra Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.054071";"95.3433868";"https://maps.google.com/?cid=0x0:0xdde9aeba4f625dd3"
"perumahan";"Masjid";"Desa Gle Putoh";"4932+WJ6, Jl. Lintas Barat Sumatera, Gle Putoh, Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Jl. Lintas Barat Sumatera, Gle Putoh, Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.1047871";"95.3515233";"https://maps.google.com/?cid=0x0:0xf2692462a4c7b85a"
"perumahan";"Komplek perumahan";"Rumah Zaki";"39P7+G74, Meunasah Weh, Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Meunasah Weh, Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.0859442";"95.3625807";"https://maps.google.com/?cid=0x0:0xa1cbe70354075046"
"perumahan";"Komplek perumahan";"Gampong lamtui";"487P+87C, Lamtui, Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Lamtui, Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.1133447";"95.3356591";"https://maps.google.com/?cid=0x0:0x69ba2f3fbefd4264"
"perumahan";"Komplek perumahan";"Rumah tharieq";"39W6+JGW, Gle Putoh, Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Gle Putoh, Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.096945";"95.3627681";"https://maps.google.com/?cid=0x0:0x9e4f3b3ba17936f3"
"perumahan";"perumahan";"Rumah Walidi Nuha";"39G3+9M5, Meutara, Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Meutara, Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.0757959";"95.354292";"https://maps.google.com/?cid=0x0:0x574352183d6af96"
"perumahan";"Komplek perumahan";"Rumah Aniez";"WC23+G9M, Crak Mong, Kec. Sampoiniet, Kabupaten Aceh Jaya, Aceh 23657";"Crak Mong, Kec. Sampoiniet, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"4.9013432";"95.4034287";"https://maps.google.com/?cid=0x0:0x13229edcc6275d81"
"perumahan";"Komplek perumahan";"Rumah maryam aceh";"39F4+G3H, Meutara, Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Meutara, Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.0736571";"95.3553454";"https://maps.google.com/?cid=0x0:0xe6563895a7c733ec"
"perumahan";"Komplek perumahan";"rumah fazhlul";"39P7+GH2, Meunasah Weh, Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Meunasah Weh, Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.086273";"95.3638842";"https://maps.google.com/?cid=0x0:0xacee54df7e06ff4d"
"perumahan";"perumahan";"Rumah cek pah";"387Q+6M6, Jangeut, Kec. Indra Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Jangeut, Kec. Indra Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.0630324";"95.3391335";"https://maps.google.com/?cid=0x0:0xfad5f10fac4ac1fa"
"perumahan";"perumahan";"Kec. Indra Jaya";"Kabupaten Aceh Jaya, Aceh";"Kabupaten Aceh Jaya, Aceh";"ACEH";"";"Indonesia";"";"5.0632418";"95.3386622";"https://maps.google.com/?cid=0x0:0x9bf6e49fb0e9adcc"
"perumahan";"Komplek perumahan";"rumah putroe";"383V+J9C, Kuala, Kec. Indra Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Kuala, Kec. Indra Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.054071";"95.3433868";"https://maps.google.com/?cid=0x0:0xdde9aeba4f625dd3"
"perumahan";"Toko Ponsel";"Yolanda Olshop Aceh";"Bak Paoh, Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.0897022";"95.3705905";"https://maps.google.com/?cid=0x0:0x1da6f669d1fad043"
"perumahan";"Perhimpunan Pengembang Perumahan";"Rumah olistia";"384W+724, Kuala, Kec. Indra Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Kuala, Kec. Indra Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.0550579";"95.3441396";"https://maps.google.com/?cid=0x0:0x5605ddb3b49464f6"
"perumahan";"Komplek perumahan";"Desa Teumareum";"387W+C79, Unnamed Road, Teumareum, Kec. Indra Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Unnamed Road, Teumareum, Kec. Indra Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.0635302";"95.3457223";"https://maps.google.com/?cid=0x0:0x24aa903bddeb793c"
"perumahan";"Inspektur Tempat Tinggal";"Rumah";"38GR+55G, Meunasah Teungoh, Kec. Indra Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Meunasah Teungoh, Kec. Indra Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.07481";"95.3398597";"https://maps.google.com/?cid=0x0:0x8fc2502ddbc9b52b"
"perumahan";"Komplek perumahan";"Rumah ozi";"389W+MV3, Alue Mie, Kec. Indra Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Alue Mie, Kec. Indra Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.0689736";"95.3472655";"https://maps.google.com/?cid=0x0:0x229de6534ae42296"
"perumahan";"Komplek perumahan";"Lorong Dusun Pasi";"Bak Paoh, Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.089948";"95.3727637";"https://maps.google.com/?cid=0x0:0x70c6e6d6cba4fe1a"
"perumahan";"Komplek perumahan";"Babah dua";"39F2+58C, Babah Dua, Kec. Indra Jaya, Kabupaten Aceh Jaya, Aceh 23657";"Babah Dua, Kec. Indra Jaya, Kabupaten Aceh Jaya";"ACEH";"23657";"Indonesia";"";"5.0729264";"95.3507797";"https://maps.google.com/?cid=0x0:0x89fa5d97fd267a70"
